date,question,profil,réponse,ratio
01/02/2013,Economique,93 - Seine-Saint-Denis,ratio,"0,48"
01/02/2013,Economique,94 - Val-de-Marne,ratio,"0,47"
01/02/2013,Economique,95 - Val d'Oise,ratio,"0,38"
01/02/2013,Transport,Total,ST+,"56,40"
01/02/2013,Transport,Homme,ST+,"55,80"
01/02/2013,Transport,Femme,ST+,"56,90"
01/02/2013,Transport,18 - 24 ans,ST+,"68,20"
01/02/2013,Transport,25 - 34 ans,ST+,"58,70"
01/02/2013,Transport,35 - 49 ans,ST+,"52,70"
01/02/2013,Transport,50 - 64 ans,ST+,"46,10"
01/02/2013,Transport,65 ans et +,ST+,"64,60"
01/02/2013,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"56,20"
01/02/2013,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"53,70"
01/02/2013,Transport,Employé et personnel de service,ST+,"48,50"
01/02/2013,Transport,Ouvrier qualifié et non qualifié,ST+,"58,10"
01/02/2013,Transport,Retraité,ST+,"55,40"
01/02/2013,Transport,75 - Paris,ST+,"73,90"
01/02/2013,Transport,77 - Seine et Marne,ST+,"43,80"
01/02/2013,Transport,78 - Yvelines,ST+,"49,90"
01/02/2013,Transport,91 - Essonne,ST+,"44,00"
01/02/2013,Transport,92 - Hauts-de-seine,ST+,"61,10"
01/02/2013,Transport,93 - Seine-Saint-Denis,ST+,"51,40"
01/02/2013,Transport,94 - Val-de-Marne,ST+,"64,30"
01/02/2013,Transport,95 - Val d'Oise,ST+,"49,40"
01/02/2013,Environnement,Total,ST+,"62,00"
01/02/2013,Environnement,Homme,ST+,"62,20"
01/02/2013,Environnement,Femme,ST+,"61,80"
01/02/2013,Environnement,18 - 24 ans,ST+,"71,20"
01/02/2013,Environnement,25 - 34 ans,ST+,"56,90"
01/02/2013,Environnement,35 - 49 ans,ST+,"59,20"
01/02/2013,Environnement,50 - 64 ans,ST+,"62,30"
01/02/2013,Environnement,65 ans et +,ST+,"66,50"
01/02/2013,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"60,20"
01/02/2013,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"62,70"
01/02/2013,Environnement,Employé et personnel de service,ST+,"58,00"
01/02/2013,Environnement,Ouvrier qualifié et non qualifié,ST+,"64,10"
01/02/2013,Environnement,Retraité,ST+,"65,40"
01/02/2013,Environnement,75 - Paris,ST+,"54,90"
01/02/2013,Environnement,77 - Seine et Marne,ST+,"66,90"
01/02/2013,Environnement,78 - Yvelines,ST+,"73,20"
01/02/2013,Environnement,91 - Essonne,ST+,"74,70"
01/02/2013,Environnement,92 - Hauts-de-seine,ST+,"60,50"
01/02/2013,Environnement,93 - Seine-Saint-Denis,ST+,"49,30"
01/02/2013,Environnement,94 - Val-de-Marne,ST+,"63,00"
01/02/2013,Environnement,95 - Val d'Oise,ST+,"61,00"
01/02/2013,Economique,Total,ST+,"46,10"
01/02/2013,Economique,Homme,ST+,"49,00"
01/02/2013,Economique,Femme,ST+,"43,40"
01/02/2013,Economique,18 - 24 ans,ST+,"57,40"
01/02/2013,Economique,25 - 34 ans,ST+,"47,00"
01/02/2013,Economique,35 - 49 ans,ST+,"47,20"
01/02/2013,Economique,50 - 64 ans,ST+,"40,10"
01/02/2013,Economique,65 ans et +,ST+,"42,30"
01/02/2013,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST+,"53,60"
01/02/2013,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST+,"48,30"
01/02/2013,Economique,Employé et personnel de service,ST+,"44,20"
01/02/2013,Economique,Ouvrier qualifié et non qualifié,ST+,"43,60"
01/02/2013,Economique,Retraité,ST+,"41,50"
01/02/2013,Economique,75 - Paris,ST+,"44,10"
01/02/2013,Economique,77 - Seine et Marne,ST+,"46,50"
01/02/2013,Economique,78 - Yvelines,ST+,"55,10"
01/02/2013,Economique,91 - Essonne,ST+,"44,10"
01/02/2013,Economique,92 - Hauts-de-seine,ST+,"53,60"
01/02/2013,Economique,93 - Seine-Saint-Denis,ST+,"45,30"
01/02/2013,Economique,94 - Val-de-Marne,ST+,"43,20"
01/02/2013,Economique,95 - Val d'Oise,ST+,"36,00"
01/02/2013,Transport,Total,ST-,"31,30"
01/02/2013,Transport,Homme,ST-,"29,90"
01/02/2013,Transport,Femme,ST-,"32,70"
01/02/2013,Transport,18 - 24 ans,ST-,"30,10"
01/02/2013,Transport,25 - 34 ans,ST-,"33,20"
01/02/2013,Transport,35 - 49 ans,ST-,"35,70"
01/02/2013,Transport,50 - 64 ans,ST-,"35,20"
01/02/2013,Transport,65 ans et +,ST-,"16,70"
01/02/2013,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"34,10"
01/02/2013,Transport,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"36,80"
01/02/2013,Transport,Employé et personnel de service,ST-,"36,50"
01/02/2013,Transport,Ouvrier qualifié et non qualifié,ST-,"29,70"
01/02/2013,Transport,Retraité,ST-,"26,80"
01/02/2013,Transport,75 - Paris,ST-,"20,50"
01/02/2013,Transport,77 - Seine et Marne,ST-,"36,70"
01/02/2013,Transport,78 - Yvelines,ST-,"28,70"
01/02/2013,Transport,91 - Essonne,ST-,"40,10"
01/02/2013,Transport,92 - Hauts-de-seine,ST-,"29,30"
01/02/2013,Transport,93 - Seine-Saint-Denis,ST-,"37,80"
01/02/2013,Transport,94 - Val-de-Marne,ST-,"28,80"
01/02/2013,Transport,95 - Val d'Oise,ST-,"36,80"
01/02/2013,Environnement,Total,ST-,"36,50"
01/02/2013,Environnement,Homme,ST-,"36,30"
01/02/2013,Environnement,Femme,ST-,"36,70"
01/02/2013,Environnement,18 - 24 ans,ST-,"28,80"
01/02/2013,Environnement,25 - 34 ans,ST-,"42,00"
01/02/2013,Environnement,35 - 49 ans,ST-,"38,60"
01/02/2013,Environnement,50 - 64 ans,ST-,"35,20"
01/02/2013,Environnement,65 ans et +,ST-,"32,50"
01/02/2013,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"37,60"
01/02/2013,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"35,00"
01/02/2013,Environnement,Employé et personnel de service,ST-,"40,80"
01/02/2013,Environnement,Ouvrier qualifié et non qualifié,ST-,"34,70"
01/02/2013,Environnement,Retraité,ST-,"33,20"
01/02/2013,Environnement,75 - Paris,ST-,"43,10"
01/02/2013,Environnement,77 - Seine et Marne,ST-,"33,10"
01/02/2013,Environnement,78 - Yvelines,ST-,"24,50"
01/02/2013,Environnement,91 - Essonne,ST-,"21,10"
01/02/2013,Environnement,92 - Hauts-de-seine,ST-,"37,80"
01/02/2013,Environnement,93 - Seine-Saint-Denis,ST-,"49,90"
01/02/2013,Environnement,94 - Val-de-Marne,ST-,"36,20"
01/02/2013,Environnement,95 - Val d'Oise,ST-,"38,20"
01/02/2013,Economique,Total,ST-,"48,30"
01/02/2013,Economique,Homme,ST-,"45,90"
01/02/2013,Economique,Femme,ST-,"50,50"
01/02/2013,Economique,18 - 24 ans,ST-,"36,90"
01/02/2013,Economique,25 - 34 ans,ST-,"51,50"
01/02/2013,Economique,35 - 49 ans,ST-,"46,90"
01/02/2013,Economique,50 - 64 ans,ST-,"53,90"
01/02/2013,Economique,65 ans et +,ST-,"47,70"
01/02/2013,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",ST-,"40,70"
01/02/2013,Economique,"Profession intermédiaire (technicien, agent de maitrise)",ST-,"47,70"
01/02/2013,Economique,Employé et personnel de service,ST-,"50,10"
01/02/2013,Economique,Ouvrier qualifié et non qualifié,ST-,"50,10"
01/02/2013,Economique,Retraité,ST-,"49,70"
01/02/2013,Economique,75 - Paris,ST-,"49,20"
01/02/2013,Economique,77 - Seine et Marne,ST-,"49,20"
01/02/2013,Economique,78 - Yvelines,ST-,"40,20"
01/02/2013,Economique,91 - Essonne,ST-,"52,20"
01/02/2013,Economique,92 - Hauts-de-seine,ST-,"39,20"
01/02/2013,Economique,93 - Seine-Saint-Denis,ST-,"49,20"
01/02/2013,Economique,94 - Val-de-Marne,ST-,"49,10"
01/02/2013,Economique,95 - Val d'Oise,ST-,"59,80"
01/02/2013,Transport,Total,Très satisfait,"10,30"
01/02/2013,Transport,Homme,Très satisfait,"10,00"
01/02/2013,Transport,Femme,Très satisfait,"10,50"
01/02/2013,Transport,18 - 24 ans,Très satisfait,"12,30"
01/02/2013,Transport,25 - 34 ans,Très satisfait,"11,40"
01/02/2013,Transport,35 - 49 ans,Très satisfait,"8,60"
01/02/2013,Transport,50 - 64 ans,Très satisfait,"8,80"
01/02/2013,Transport,65 ans et +,Très satisfait,"12,00"
01/02/2013,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Très satisfait,"6,30"
01/02/2013,Transport,"Profession intermédiaire (technicien, agent de maitrise)",Très satisfait,"5,80"
01/02/2013,Transport,Employé et personnel de service,Très satisfait,"8,80"
01/02/2013,Transport,Ouvrier qualifié et non qualifié,Très satisfait,"16,00"
01/02/2013,Transport,Retraité,Très satisfait,"8,70"
01/02/2013,Transport,75 - Paris,Très satisfait,"16,30"
01/02/2013,Transport,77 - Seine et Marne,Très satisfait,"3,50"
01/02/2013,Transport,78 - Yvelines,Très satisfait,"12,30"
01/02/2013,Transport,91 - Essonne,Très satisfait,"3,10"
01/02/2013,Transport,92 - Hauts-de-seine,Très satisfait,"9,10"
01/02/2013,Transport,93 - Seine-Saint-Denis,Très satisfait,"9,30"
01/02/2013,Transport,94 - Val-de-Marne,Très satisfait,"13,60"
01/02/2013,Transport,95 - Val d'Oise,Très satisfait,"10,00"
01/02/2013,Environnement,Total,Très satisfait,"8,40"
01/02/2013,Environnement,Homme,Très satisfait,"8,70"
01/02/2013,Environnement,Femme,Très satisfait,"8,10"
01/02/2013,Environnement,18 - 24 ans,Très satisfait,"2,50"
01/02/2013,Environnement,25 - 34 ans,Très satisfait,"5,00"
01/02/2013,Environnement,35 - 49 ans,Très satisfait,"8,60"
01/02/2013,Environnement,50 - 64 ans,Très satisfait,"10,00"
01/02/2013,Environnement,65 ans et +,Très satisfait,"14,80"
01/02/2013,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Très satisfait,"7,40"
01/02/2013,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",Très satisfait,"7,00"
01/02/2013,Environnement,Employé et personnel de service,Très satisfait,"6,00"
01/02/2013,Environnement,Ouvrier qualifié et non qualifié,Très satisfait,"6,70"
01/02/2013,Environnement,Retraité,Très satisfait,"13,90"
01/02/2013,Environnement,75 - Paris,Très satisfait,"7,50"
01/02/2013,Environnement,77 - Seine et Marne,Très satisfait,"7,10"
01/02/2013,Environnement,78 - Yvelines,Très satisfait,"16,70"
01/02/2013,Environnement,91 - Essonne,Très satisfait,"9,80"
01/02/2013,Environnement,92 - Hauts-de-seine,Très satisfait,"6,50"
01/02/2013,Environnement,93 - Seine-Saint-Denis,Très satisfait,"7,70"
01/02/2013,Environnement,94 - Val-de-Marne,Très satisfait,"4,50"
01/02/2013,Environnement,95 - Val d'Oise,Très satisfait,"7,60"
01/02/2013,Economique,Total,Très satisfait,"4,20"
01/02/2013,Economique,Homme,Très satisfait,"5,20"
01/02/2013,Economique,Femme,Très satisfait,"3,40"
01/02/2013,Economique,18 - 24 ans,Très satisfait,"4,00"
01/02/2013,Economique,25 - 34 ans,Très satisfait,"7,90"
01/02/2013,Economique,35 - 49 ans,Très satisfait,"4,20"
01/02/2013,Economique,50 - 64 ans,Très satisfait,"2,50"
01/02/2013,Economique,65 ans et +,Très satisfait,"1,60"
01/02/2013,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Très satisfait,"4,10"
01/02/2013,Economique,"Profession intermédiaire (technicien, agent de maitrise)",Très satisfait,"4,40"
01/02/2013,Economique,Employé et personnel de service,Très satisfait,"5,10"
01/02/2013,Economique,Ouvrier qualifié et non qualifié,Très satisfait,"2,90"
01/02/2013,Economique,Retraité,Très satisfait,"3,00"
01/02/2013,Economique,75 - Paris,Très satisfait,"3,10"
01/02/2013,Economique,77 - Seine et Marne,Très satisfait,"5,00"
01/02/2013,Economique,78 - Yvelines,Très satisfait,"5,20"
01/02/2013,Economique,91 - Essonne,Très satisfait,"2,70"
01/02/2013,Economique,92 - Hauts-de-seine,Très satisfait,"5,20"
01/02/2013,Economique,93 - Seine-Saint-Denis,Très satisfait,"6,60"
01/02/2013,Economique,94 - Val-de-Marne,Très satisfait,"1,80"
01/02/2013,Economique,95 - Val d'Oise,Très satisfait,"4,20"
01/02/2013,Transport,Total,Assez satisfait,"46,10"
01/02/2013,Transport,Homme,Assez satisfait,"45,80"
01/02/2013,Transport,Femme,Assez satisfait,"46,50"
01/02/2013,Transport,18 - 24 ans,Assez satisfait,"55,90"
01/02/2013,Transport,25 - 34 ans,Assez satisfait,"47,20"
01/02/2013,Transport,35 - 49 ans,Assez satisfait,"44,10"
01/02/2013,Transport,50 - 64 ans,Assez satisfait,"37,40"
01/02/2013,Transport,65 ans et +,Assez satisfait,"52,60"
01/02/2013,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Assez satisfait,"49,90"
01/02/2013,Transport,"Profession intermédiaire (technicien, agent de maitrise)",Assez satisfait,"47,90"
01/02/2013,Transport,Employé et personnel de service,Assez satisfait,"39,60"
01/02/2013,Transport,Ouvrier qualifié et non qualifié,Assez satisfait,"42,10"
01/02/2013,Transport,Retraité,Assez satisfait,"46,70"
01/02/2013,Transport,75 - Paris,Assez satisfait,"57,60"
01/02/2013,Transport,77 - Seine et Marne,Assez satisfait,"40,30"
01/02/2013,Transport,78 - Yvelines,Assez satisfait,"37,70"
01/02/2013,Transport,91 - Essonne,Assez satisfait,"41,00"
01/02/2013,Transport,92 - Hauts-de-seine,Assez satisfait,"52,00"
01/02/2013,Transport,93 - Seine-Saint-Denis,Assez satisfait,"42,10"
01/02/2013,Transport,94 - Val-de-Marne,Assez satisfait,"50,70"
01/02/2013,Transport,95 - Val d'Oise,Assez satisfait,"39,50"
01/02/2013,Environnement,Total,Assez satisfait,"53,60"
01/02/2013,Environnement,Homme,Assez satisfait,"53,50"
01/02/2013,Environnement,Femme,Assez satisfait,"53,70"
01/02/2013,Environnement,18 - 24 ans,Assez satisfait,"68,70"
01/02/2013,Environnement,25 - 34 ans,Assez satisfait,"51,90"
01/02/2013,Environnement,35 - 49 ans,Assez satisfait,"50,60"
01/02/2013,Environnement,50 - 64 ans,Assez satisfait,"52,20"
01/02/2013,Environnement,65 ans et +,Assez satisfait,"51,70"
01/02/2013,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Assez satisfait,"52,90"
01/02/2013,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",Assez satisfait,"55,70"
01/02/2013,Environnement,Employé et personnel de service,Assez satisfait,"52,00"
01/02/2013,Environnement,Ouvrier qualifié et non qualifié,Assez satisfait,"57,30"
01/02/2013,Environnement,Retraité,Assez satisfait,"51,50"
01/02/2013,Environnement,75 - Paris,Assez satisfait,"47,40"
01/02/2013,Environnement,77 - Seine et Marne,Assez satisfait,"59,80"
01/02/2013,Environnement,78 - Yvelines,Assez satisfait,"56,50"
01/02/2013,Environnement,91 - Essonne,Assez satisfait,"64,80"
01/02/2013,Environnement,92 - Hauts-de-seine,Assez satisfait,"54,00"
01/02/2013,Environnement,93 - Seine-Saint-Denis,Assez satisfait,"41,60"
01/02/2013,Environnement,94 - Val-de-Marne,Assez satisfait,"58,40"
01/02/2013,Environnement,95 - Val d'Oise,Assez satisfait,"53,40"
01/02/2013,Economique,Total,Assez satisfait,"41,90"
01/02/2013,Economique,Homme,Assez satisfait,"43,80"
01/02/2013,Economique,Femme,Assez satisfait,"40,10"
01/02/2013,Economique,18 - 24 ans,Assez satisfait,"53,40"
01/02/2013,Economique,25 - 34 ans,Assez satisfait,"39,10"
01/02/2013,Economique,35 - 49 ans,Assez satisfait,"43,00"
01/02/2013,Economique,50 - 64 ans,Assez satisfait,"37,60"
01/02/2013,Economique,65 ans et +,Assez satisfait,"40,70"
01/02/2013,Economique,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Assez satisfait,"49,50"
01/02/2013,Economique,"Profession intermédiaire (technicien, agent de maitrise)",Assez satisfait,"44,00"
01/02/2013,Economique,Employé et personnel de service,Assez satisfait,"39,10"
01/02/2013,Economique,Ouvrier qualifié et non qualifié,Assez satisfait,"40,70"
01/02/2013,Economique,Retraité,Assez satisfait,"38,60"
01/02/2013,Economique,75 - Paris,Assez satisfait,"41,00"
01/02/2013,Economique,77 - Seine et Marne,Assez satisfait,"41,40"
01/02/2013,Economique,78 - Yvelines,Assez satisfait,"49,90"
01/02/2013,Economique,91 - Essonne,Assez satisfait,"41,40"
01/02/2013,Economique,92 - Hauts-de-seine,Assez satisfait,"48,40"
01/02/2013,Economique,93 - Seine-Saint-Denis,Assez satisfait,"38,80"
01/02/2013,Economique,94 - Val-de-Marne,Assez satisfait,"41,40"
01/02/2013,Economique,95 - Val d'Oise,Assez satisfait,"31,80"
01/02/2013,Transport,Total,Pas vraiment satisfait,"19,30"
01/02/2013,Transport,Homme,Pas vraiment satisfait,"17,80"
01/02/2013,Transport,Femme,Pas vraiment satisfait,"20,70"
01/02/2013,Transport,18 - 24 ans,Pas vraiment satisfait,"15,10"
01/02/2013,Transport,25 - 34 ans,Pas vraiment satisfait,"21,40"
01/02/2013,Transport,35 - 49 ans,Pas vraiment satisfait,"22,60"
01/02/2013,Transport,50 - 64 ans,Pas vraiment satisfait,"22,30"
01/02/2013,Transport,65 ans et +,Pas vraiment satisfait,"9,90"
01/02/2013,Transport,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas vraiment satisfait,"23,90"
01/02/2013,Transport,"Profession intermédiaire (technicien, agent de maitrise)",Pas vraiment satisfait,"22,70"
01/02/2013,Transport,Employé et personnel de service,Pas vraiment satisfait,"24,20"
01/02/2013,Transport,Ouvrier qualifié et non qualifié,Pas vraiment satisfait,"16,00"
01/02/2013,Transport,Retraité,Pas vraiment satisfait,"15,80"
01/02/2013,Transport,75 - Paris,Pas vraiment satisfait,"11,60"
01/02/2013,Transport,77 - Seine et Marne,Pas vraiment satisfait,"24,10"
01/02/2013,Transport,78 - Yvelines,Pas vraiment satisfait,"16,40"
01/02/2013,Transport,91 - Essonne,Pas vraiment satisfait,"26,40"
01/02/2013,Transport,92 - Hauts-de-seine,Pas vraiment satisfait,"21,00"
01/02/2013,Transport,93 - Seine-Saint-Denis,Pas vraiment satisfait,"22,20"
01/02/2013,Transport,94 - Val-de-Marne,Pas vraiment satisfait,"16,40"
01/02/2013,Transport,95 - Val d'Oise,Pas vraiment satisfait,"22,10"
01/02/2013,Environnement,Total,Pas vraiment satisfait,"26,40"
01/02/2013,Environnement,Homme,Pas vraiment satisfait,"23,40"
01/02/2013,Environnement,Femme,Pas vraiment satisfait,"29,10"
01/02/2013,Environnement,18 - 24 ans,Pas vraiment satisfait,"21,00"
01/02/2013,Environnement,25 - 34 ans,Pas vraiment satisfait,"28,50"
01/02/2013,Environnement,35 - 49 ans,Pas vraiment satisfait,"30,30"
01/02/2013,Environnement,50 - 64 ans,Pas vraiment satisfait,"24,60"
01/02/2013,Environnement,65 ans et +,Pas vraiment satisfait,"22,90"
01/02/2013,Environnement,"Cadre, profession libérale, profession intellectuelle supérieure, chef d’entreprise de 10 salariés ou plus",Pas vraiment satisfait,"28,40"
01/02/2013,Environnement,"Profession intermédiaire (technicien, agent de maitrise)",Pas vraiment satisfait,"25,10"
01/02/2013,Environnement,Employé et personnel de service,Pas vraiment satisfait,"32,80"
01/02/2013,Environnement,Ouvrier qualifié et non qualifié,Pas vraiment satisfait,"24,40"
01/02/2013,Environnement,Retraité,Pas vraiment satisfait,"22,00"
01/02/2013,Environnement,75 - Paris,Pas vraiment satisfait,"33,80"
01/02/2013,Environnement,77 - Seine et Marne,Pas vraiment satisfait,"23,30"
01/02/2013,Environnement,78 - Yvelines,Pas vraiment satisfait,"15,70"
01/02/2013,Environnement,91 - Essonne,Pas vraiment satisfait,"15,70"
01/02/2013,Environnement,92 - Hauts-de-seine,Pas vraiment satisfait,"32,30"
01/02/2013,Environnement,93 - Seine-Saint-Denis,Pas vraiment satisfait,"29,40"
01/02/2013,Environnement,94 - Val-de-Marne,Pas vraiment satisfait,"27,20"
01/02/2013,Environnement,95 - Val d'Oise,Pas vraiment satisfait,"26,80"
